_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name,population_name,acs_5_yr_est,kpi_population
560119,Overdoses,Community Trends,2020,20,McKeesport,Total Population,,19955
560120,Overdoses,Community Trends,2021,15,McKeesport,Total Population,,19955
560121,Overdoses,Community Trends,2022,16,McKeesport,Total Population,,19955
560122,Overdoses,Community Trends,2017,,Mcdonald,Total Population,,472
560123,Overdoses,Community Trends,2018,,Mcdonald,Total Population,,472
560124,Overdoses,Community Trends,2019,,Mcdonald,Total Population,,472
560125,Overdoses,Community Trends,2020,,Mcdonald,Total Population,,472
560126,Overdoses,Community Trends,2021,,Mcdonald,Total Population,,472
560127,Overdoses,Community Trends,2022,,Mcdonald,Total Population,,472
560128,Overdoses,Community Trends,2017,13,Mckees rocks,Total Population,,6361
560129,Overdoses,Community Trends,2018,9,Mckees rocks,Total Population,,6361
560130,Overdoses,Community Trends,2019,,Mckees rocks,Total Population,,6361
560131,Overdoses,Community Trends,2020,14,Mckees rocks,Total Population,,6361
560132,Overdoses,Community Trends,2021,9,Mckees rocks,Total Population,,6361
560133,Overdoses,Community Trends,2022,6,Mckees rocks,Total Population,,6361
560134,Overdoses,Community Trends,2017,6,Millvale,Total Population,,3681
560135,Overdoses,Community Trends,2018,8,Millvale,Total Population,,3681
560136,Overdoses,Community Trends,2019,,Millvale,Total Population,,3681
560137,Overdoses,Community Trends,2020,,Millvale,Total Population,,3681
560138,Overdoses,Community Trends,2021,,Millvale,Total Population,,3681
560139,Overdoses,Community Trends,2022,,Millvale,Total Population,,3681
560140,Overdoses,Community Trends,2017,10,Monroeville,Total Population,,28608
560141,Overdoses,Community Trends,2018,,Monroeville,Total Population,,28608
560142,Overdoses,Community Trends,2019,,Monroeville,Total Population,,28608
560143,Overdoses,Community Trends,2020,7,Monroeville,Total Population,,28608
560144,Overdoses,Community Trends,2021,7,Monroeville,Total Population,,28608
560145,Overdoses,Community Trends,2022,8,Monroeville,Total Population,,28608
560146,Overdoses,Community Trends,2017,7,Moon,Total Population,,26250
560147,Overdoses,Community Trends,2018,,Moon,Total Population,,26250
560148,Overdoses,Community Trends,2019,,Moon,Total Population,,26250
560149,Overdoses,Community Trends,2020,,Moon,Total Population,,26250
560150,Overdoses,Community Trends,2021,,Moon,Total Population,,26250
560151,Overdoses,Community Trends,2022,,Moon,Total Population,,26250
560152,Overdoses,Community Trends,2017,8,Mount Lebanon,Total Population,,33461
560153,Overdoses,Community Trends,2018,,Mount Lebanon,Total Population,,33461
560154,Overdoses,Community Trends,2019,6,Mount Lebanon,Total Population,,33461
560155,Overdoses,Community Trends,2020,,Mount Lebanon,Total Population,,33461
560156,Overdoses,Community Trends,2021,6,Mount Lebanon,Total Population,,33461
560157,Overdoses,Community Trends,2022,,Mount Lebanon,Total Population,,33461
560158,Overdoses,Community Trends,2017,9,Mount Oliver,Total Population,,3455
560159,Overdoses,Community Trends,2018,,Mount Oliver,Total Population,,3455
560160,Overdoses,Community Trends,2019,,Mount Oliver,Total Population,,3455
560161,Overdoses,Community Trends,2020,,Mount Oliver,Total Population,,3455
560162,Overdoses,Community Trends,2021,13,Mount Oliver,Total Population,,3455
560163,Overdoses,Community Trends,2022,,Mount Oliver,Total Population,,3455
560164,Overdoses,Community Trends,2017,9,Munhall,Total Population,,11659
560165,Overdoses,Community Trends,2018,6,Munhall,Total Population,,11659
560166,Overdoses,Community Trends,2019,9,Munhall,Total Population,,11659
560167,Overdoses,Community Trends,2020,10,Munhall,Total Population,,11659
560168,Overdoses,Community Trends,2021,9,Munhall,Total Population,,11659
560169,Overdoses,Community Trends,2022,,Munhall,Total Population,,11659
560170,Overdoses,Community Trends,2017,,Neville,Total Population,,1044
560171,Overdoses,Community Trends,2018,,Neville,Total Population,,1044
560172,Overdoses,Community Trends,2019,,Neville,Total Population,,1044
560173,Overdoses,Community Trends,2020,,Neville,Total Population,,1044
560174,Overdoses,Community Trends,2021,,Neville,Total Population,,1044
560175,Overdoses,Community Trends,2022,,Neville,Total Population,,1044
560176,Overdoses,Community Trends,2017,,North Braddock,Total Population,,4961
560177,Overdoses,Community Trends,2018,,North Braddock,Total Population,,4961
560178,Overdoses,Community Trends,2019,,North Braddock,Total Population,,4961
560179,Overdoses,Community Trends,2020,,North Braddock,Total Population,,4961
560180,Overdoses,Community Trends,2021,6,North Braddock,Total Population,,4961
560181,Overdoses,Community Trends,2022,,North Braddock,Total Population,,4961
560182,Overdoses,Community Trends,2017,12,North Fayette,Total Population,,15378
560183,Overdoses,Community Trends,2018,,North Fayette,Total Population,,15378
560184,Overdoses,Community Trends,2019,,North Fayette,Total Population,,15378
560185,Overdoses,Community Trends,2020,,North Fayette,Total Population,,15378
560186,Overdoses,Community Trends,2021,,North Fayette,Total Population,,15378
560187,Overdoses,Community Trends,2022,,North Fayette,Total Population,,15378
560188,Overdoses,Community Trends,2017,6,North Versailles,Total Population,,10260
560189,Overdoses,Community Trends,2018,8,North Versailles,Total Population,,10260
560190,Overdoses,Community Trends,2019,,North Versailles,Total Population,,10260
560191,Overdoses,Community Trends,2020,,North Versailles,Total Population,,10260
560192,Overdoses,Community Trends,2021,6,North Versailles,Total Population,,10260
560193,Overdoses,Community Trends,2022,,North Versailles,Total Population,,10260
560194,Overdoses,Community Trends,2017,,O'Hara,Total Population,,8926
560195,Overdoses,Community Trends,2018,,O'Hara,Total Population,,8926
560196,Overdoses,Community Trends,2019,,O'Hara,Total Population,,8926
560197,Overdoses,Community Trends,2020,,O'Hara,Total Population,,8926
560198,Overdoses,Community Trends,2021,,O'Hara,Total Population,,8926
560199,Overdoses,Community Trends,2022,,O'Hara,Total Population,,8926
560200,Overdoses,Community Trends,2017,,Oakdale,Total Population,,1620
560201,Overdoses,Community Trends,2018,,Oakdale,Total Population,,1620
560202,Overdoses,Community Trends,2019,,Oakdale,Total Population,,1620
560203,Overdoses,Community Trends,2020,,Oakdale,Total Population,,1620
560204,Overdoses,Community Trends,2021,,Oakdale,Total Population,,1620
560205,Overdoses,Community Trends,2022,,Oakdale,Total Population,,1620
560206,Overdoses,Community Trends,2017,,Oakmont,Total Population,,6632
560207,Overdoses,Community Trends,2018,,Oakmont,Total Population,,6632
560208,Overdoses,Community Trends,2019,,Oakmont,Total Population,,6632
560209,Overdoses,Community Trends,2020,,Oakmont,Total Population,,6632
560210,Overdoses,Community Trends,2021,,Oakmont,Total Population,,6632
560211,Overdoses,Community Trends,2022,,Oakmont,Total Population,,6632
560212,Overdoses,Community Trends,2017,,Ohio,Total Population,,6473
560213,Overdoses,Community Trends,2018,,Ohio,Total Population,,6473
560214,Overdoses,Community Trends,2019,,Ohio,Total Population,,6473
560215,Overdoses,Community Trends,2020,,Ohio,Total Population,,6473
560216,Overdoses,Community Trends,2021,,Ohio,Total Population,,6473
560217,Overdoses,Community Trends,2022,,Ohio,Total Population,,6473
560218,Overdoses,Community Trends,2017,33,Penn Hills,Total Population,,42969
560219,Overdoses,Community Trends,2018,16,Penn Hills,Total Population,,42969
560220,Overdoses,Community Trends,2019,27,Penn Hills,Total Population,,42969
560221,Overdoses,Community Trends,2020,29,Penn Hills,Total Population,,42969
560222,Overdoses,Community Trends,2021,19,Penn Hills,Total Population,,42969
560223,Overdoses,Community Trends,2022,24,Penn Hills,Total Population,,42969
560224,Overdoses,Community Trends,2017,,Pennsbury Village,Total Population,,791
560225,Overdoses,Community Trends,2018,,Pennsbury Village,Total Population,,791
560226,Overdoses,Community Trends,2019,,Pennsbury Village,Total Population,,791
560227,Overdoses,Community Trends,2020,,Pennsbury Village,Total Population,,791
560228,Overdoses,Community Trends,2021,,Pennsbury Village,Total Population,,791
560229,Overdoses,Community Trends,2022,,Pennsbury Village,Total Population,,791
560230,Overdoses,Community Trends,2017,,Pine,Total Population,,13512
560231,Overdoses,Community Trends,2018,,Pine,Total Population,,13512
560232,Overdoses,Community Trends,2019,,Pine,Total Population,,13512
560233,Overdoses,Community Trends,2020,,Pine,Total Population,,13512
560234,Overdoses,Community Trends,2021,,Pine,Total Population,,13512
560235,Overdoses,Community Trends,2022,,Pine,Total Population,,13512
560236,Overdoses,Community Trends,2017,8,Pitcairn,Total Population,,3324
560237,Overdoses,Community Trends,2018,,Pitcairn,Total Population,,3324
560238,Overdoses,Community Trends,2019,,Pitcairn,Total Population,,3324
560239,Overdoses,Community Trends,2020,9,Pitcairn,Total Population,,3324
560240,Overdoses,Community Trends,2021,,Pitcairn,Total Population,,3324
560241,Overdoses,Community Trends,2022,,Pitcairn,Total Population,,3324
560242,Overdoses,Community Trends,2017,218,Pittsburgh,Total Population,,312471
560243,Overdoses,Community Trends,2018,149,Pittsburgh,Total Population,,312471
560244,Overdoses,Community Trends,2019,160,Pittsburgh,Total Population,,312471
560245,Overdoses,Community Trends,2020,209,Pittsburgh,Total Population,,312471
560246,Overdoses,Community Trends,2021,241,Pittsburgh,Total Population,,312471
560247,Overdoses,Community Trends,2022,135,Pittsburgh,Total Population,,312471
560248,Overdoses,Community Trends,2017,,Pleasant Hills,Total Population,,8521
560249,Overdoses,Community Trends,2018,,Pleasant Hills,Total Population,,8521
560250,Overdoses,Community Trends,2019,,Pleasant Hills,Total Population,,8521
560251,Overdoses,Community Trends,2020,,Pleasant Hills,Total Population,,8521
560252,Overdoses,Community Trends,2021,,Pleasant Hills,Total Population,,8521
560253,Overdoses,Community Trends,2022,,Pleasant Hills,Total Population,,8521
560254,Overdoses,Community Trends,2017,8,Plum,Total Population,,28164
560255,Overdoses,Community Trends,2018,,Plum,Total Population,,28164
560256,Overdoses,Community Trends,2019,7,Plum,Total Population,,28164
560257,Overdoses,Community Trends,2020,6,Plum,Total Population,,28164
560258,Overdoses,Community Trends,2021,,Plum,Total Population,,28164
560259,Overdoses,Community Trends,2022,,Plum,Total Population,,28164
560260,Overdoses,Community Trends,2017,,Port Vue,Total Population,,3867
560261,Overdoses,Community Trends,2018,,Port Vue,Total Population,,3867
560262,Overdoses,Community Trends,2019,,Port Vue,Total Population,,3867
560263,Overdoses,Community Trends,2020,,Port Vue,Total Population,,3867
560264,Overdoses,Community Trends,2021,,Port Vue,Total Population,,3867
560265,Overdoses,Community Trends,2022,,Port Vue,Total Population,,3867
560266,Overdoses,Community Trends,2017,,Rankin,Total Population,,2171
560267,Overdoses,Community Trends,2018,,Rankin,Total Population,,2171
560268,Overdoses,Community Trends,2019,,Rankin,Total Population,,2171
560269,Overdoses,Community Trends,2020,,Rankin,Total Population,,2171
560270,Overdoses,Community Trends,2021,,Rankin,Total Population,,2171
560271,Overdoses,Community Trends,2022,,Rankin,Total Population,,2171
560272,Overdoses,Community Trends,2017,,Reserve,Total Population,,3343
560273,Overdoses,Community Trends,2018,,Reserve,Total Population,,3343
560274,Overdoses,Community Trends,2019,,Reserve,Total Population,,3343
560275,Overdoses,Community Trends,2020,,Reserve,Total Population,,3343
560276,Overdoses,Community Trends,2021,,Reserve,Total Population,,3343
560277,Overdoses,Community Trends,2022,,Reserve,Total Population,,3343
560278,Overdoses,Community Trends,2017,,Richland,Total Population,,11966
560279,Overdoses,Community Trends,2018,,Richland,Total Population,,11966
560280,Overdoses,Community Trends,2019,,Richland,Total Population,,11966
560281,Overdoses,Community Trends,2020,,Richland,Total Population,,11966
560282,Overdoses,Community Trends,2021,,Richland,Total Population,,11966
560283,Overdoses,Community Trends,2022,,Richland,Total Population,,11966
560284,Overdoses,Community Trends,2017,,Robinson,Total Population,,14021
560285,Overdoses,Community Trends,2018,,Robinson,Total Population,,14021
560286,Overdoses,Community Trends,2019,,Robinson,Total Population,,14021
560287,Overdoses,Community Trends,2020,,Robinson,Total Population,,14021
560288,Overdoses,Community Trends,2021,7,Robinson,Total Population,,14021
560289,Overdoses,Community Trends,2022,,Robinson,Total Population,,14021
560290,Overdoses,Community Trends,2017,12,Ross,Total Population,,31809
560291,Overdoses,Community Trends,2018,9,Ross,Total Population,,31809
560292,Overdoses,Community Trends,2019,,Ross,Total Population,,31809
560293,Overdoses,Community Trends,2020,7,Ross,Total Population,,31809
560294,Overdoses,Community Trends,2021,6,Ross,Total Population,,31809
560295,Overdoses,Community Trends,2022,,Ross,Total Population,,31809
560296,Overdoses,Community Trends,2017,,Rosslyn Farms,Total Population,,445
560297,Overdoses,Community Trends,2018,,Rosslyn Farms,Total Population,,445
560298,Overdoses,Community Trends,2019,,Rosslyn Farms,Total Population,,445
560299,Overdoses,Community Trends,2020,,Rosslyn Farms,Total Population,,445
560300,Overdoses,Community Trends,2021,,Rosslyn Farms,Total Population,,445
560301,Overdoses,Community Trends,2022,,Rosslyn Farms,Total Population,,445
560302,Overdoses,Community Trends,2017,,Scott,Total Population,,17058
560303,Overdoses,Community Trends,2018,,Scott,Total Population,,17058
560304,Overdoses,Community Trends,2019,,Scott,Total Population,,17058
560305,Overdoses,Community Trends,2020,,Scott,Total Population,,17058
560306,Overdoses,Community Trends,2021,,Scott,Total Population,,17058
560307,Overdoses,Community Trends,2022,,Scott,Total Population,,17058
560308,Overdoses,Community Trends,2017,,Sewickley,Total Population,,3963
560309,Overdoses,Community Trends,2018,,Sewickley,Total Population,,3963
560310,Overdoses,Community Trends,2019,,Sewickley,Total Population,,3963
560311,Overdoses,Community Trends,2020,,Sewickley,Total Population,,3963
560312,Overdoses,Community Trends,2021,,Sewickley,Total Population,,3963
560313,Overdoses,Community Trends,2022,,Sewickley,Total Population,,3963
560314,Overdoses,Community Trends,2017,,Sewickley Heights,Total Population,,821
560315,Overdoses,Community Trends,2018,,Sewickley Heights,Total Population,,821
560316,Overdoses,Community Trends,2019,,Sewickley Heights,Total Population,,821
560317,Overdoses,Community Trends,2020,,Sewickley Heights,Total Population,,821
560318,Overdoses,Community Trends,2021,,Sewickley Heights,Total Population,,821
560319,Overdoses,Community Trends,2022,,Sewickley Heights,Total Population,,821
560320,Overdoses,Community Trends,2017,,Sewickley Hills,Total Population,,709
560321,Overdoses,Community Trends,2018,,Sewickley Hills,Total Population,,709
560322,Overdoses,Community Trends,2019,,Sewickley Hills,Total Population,,709
560323,Overdoses,Community Trends,2020,,Sewickley Hills,Total Population,,709
