_id,metric_name,report_group,calendar_year,kpi_count,geo_area_name
370996,Suicides,Community Trends,2019,,Arlington
370997,Suicides,Community Trends,2020,,Arlington
370998,Suicides,Community Trends,2021,,Arlington
370999,Suicides,Community Trends,2022,,Arlington
371000,Suicides,Community Trends,2023,,Arlington
371001,Suicides,Community Trends,2018,,Arlington Heights
371002,Suicides,Community Trends,2019,,Arlington Heights
371003,Suicides,Community Trends,2020,,Arlington Heights
371004,Suicides,Community Trends,2021,,Arlington Heights
371005,Suicides,Community Trends,2022,,Arlington Heights
371006,Suicides,Community Trends,2023,,Arlington Heights
371007,Suicides,Community Trends,2018,,Banksville
371008,Suicides,Community Trends,2019,,Banksville
371009,Suicides,Community Trends,2020,,Banksville
371010,Suicides,Community Trends,2021,,Banksville
371011,Suicides,Community Trends,2022,,Banksville
371012,Suicides,Community Trends,2023,,Banksville
371013,Suicides,Community Trends,2018,,Bedford Dwellings
371014,Suicides,Community Trends,2019,,Bedford Dwellings
371015,Suicides,Community Trends,2020,,Bedford Dwellings
371016,Suicides,Community Trends,2021,,Bedford Dwellings
371017,Suicides,Community Trends,2022,,Bedford Dwellings
371018,Suicides,Community Trends,2023,,Bedford Dwellings
371019,Suicides,Community Trends,2018,,Beechview
371020,Suicides,Community Trends,2019,,Beechview
371021,Suicides,Community Trends,2020,,Beechview
371022,Suicides,Community Trends,2021,,Beechview
371023,Suicides,Community Trends,2022,,Beechview
371024,Suicides,Community Trends,2023,,Beechview
371025,Suicides,Community Trends,2018,,Beltzhoover
371026,Suicides,Community Trends,2019,,Beltzhoover
371027,Suicides,Community Trends,2020,,Beltzhoover
371028,Suicides,Community Trends,2021,,Beltzhoover
371029,Suicides,Community Trends,2022,,Beltzhoover
371030,Suicides,Community Trends,2023,,Beltzhoover
371031,Suicides,Community Trends,2018,,Bloomfield
371032,Suicides,Community Trends,2019,,Bloomfield
371033,Suicides,Community Trends,2020,,Bloomfield
371034,Suicides,Community Trends,2021,,Bloomfield
371035,Suicides,Community Trends,2022,,Bloomfield
371036,Suicides,Community Trends,2023,,Bloomfield
371037,Suicides,Community Trends,2018,,Bluff
371038,Suicides,Community Trends,2019,,Bluff
371039,Suicides,Community Trends,2020,,Bluff
371040,Suicides,Community Trends,2021,,Bluff
371041,Suicides,Community Trends,2022,,Bluff
371042,Suicides,Community Trends,2023,,Bluff
371043,Suicides,Community Trends,2018,,Bon Air
371044,Suicides,Community Trends,2019,,Bon Air
371045,Suicides,Community Trends,2020,,Bon Air
371046,Suicides,Community Trends,2021,,Bon Air
371047,Suicides,Community Trends,2022,,Bon Air
371048,Suicides,Community Trends,2023,,Bon Air
371049,Suicides,Community Trends,2018,,Brighton Heights
371050,Suicides,Community Trends,2019,,Brighton Heights
371051,Suicides,Community Trends,2020,,Brighton Heights
371052,Suicides,Community Trends,2021,,Brighton Heights
371053,Suicides,Community Trends,2022,,Brighton Heights
371054,Suicides,Community Trends,2023,,Brighton Heights
371055,Suicides,Community Trends,2018,,Brookline
371056,Suicides,Community Trends,2019,,Brookline
371057,Suicides,Community Trends,2020,,Brookline
371058,Suicides,Community Trends,2021,,Brookline
371059,Suicides,Community Trends,2022,,Brookline
371060,Suicides,Community Trends,2023,,Brookline
371061,Suicides,Community Trends,2018,,California-Kirkbride
371062,Suicides,Community Trends,2019,,California-Kirkbride
371063,Suicides,Community Trends,2020,,California-Kirkbride
371064,Suicides,Community Trends,2021,,California-Kirkbride
371065,Suicides,Community Trends,2022,,California-Kirkbride
371066,Suicides,Community Trends,2023,,California-Kirkbride
371067,Suicides,Community Trends,2018,,Carrick
371068,Suicides,Community Trends,2019,,Carrick
371069,Suicides,Community Trends,2020,,Carrick
371070,Suicides,Community Trends,2021,,Carrick
371071,Suicides,Community Trends,2022,,Carrick
371072,Suicides,Community Trends,2023,,Carrick
371073,Suicides,Community Trends,2018,,Central Lawrenceville
371074,Suicides,Community Trends,2019,,Central Lawrenceville
371075,Suicides,Community Trends,2020,,Central Lawrenceville
371076,Suicides,Community Trends,2021,,Central Lawrenceville
371077,Suicides,Community Trends,2022,,Central Lawrenceville
371078,Suicides,Community Trends,2023,,Central Lawrenceville
371079,Suicides,Community Trends,2018,,Central Northside
371080,Suicides,Community Trends,2019,,Central Northside
371081,Suicides,Community Trends,2020,,Central Northside
371082,Suicides,Community Trends,2021,,Central Northside
371083,Suicides,Community Trends,2022,,Central Northside
371084,Suicides,Community Trends,2023,,Central Northside
371085,Suicides,Community Trends,2018,,Central Oakland
371086,Suicides,Community Trends,2019,,Central Oakland
371087,Suicides,Community Trends,2020,,Central Oakland
371088,Suicides,Community Trends,2021,,Central Oakland
371089,Suicides,Community Trends,2022,,Central Oakland
371090,Suicides,Community Trends,2023,,Central Oakland
371091,Suicides,Community Trends,2018,,Chartiers City
371092,Suicides,Community Trends,2019,,Chartiers City
371093,Suicides,Community Trends,2020,,Chartiers City
371094,Suicides,Community Trends,2021,,Chartiers City
371095,Suicides,Community Trends,2022,,Chartiers City
371096,Suicides,Community Trends,2023,,Chartiers City
371097,Suicides,Community Trends,2018,,Crafton Heights
371098,Suicides,Community Trends,2019,,Crafton Heights
371099,Suicides,Community Trends,2020,,Crafton Heights
371100,Suicides,Community Trends,2021,,Crafton Heights
371101,Suicides,Community Trends,2022,,Crafton Heights
371102,Suicides,Community Trends,2023,,Crafton Heights
371103,Suicides,Community Trends,2020,,Crawford-Roberts
371104,Suicides,Community Trends,2021,,Crawford-Roberts
371105,Suicides,Community Trends,2022,,Crawford-Roberts
371106,Suicides,Community Trends,2023,,Crawford-Roberts
371107,Suicides,Community Trends,2018,,Duquesne Heights
371108,Suicides,Community Trends,2019,,Duquesne Heights
371109,Suicides,Community Trends,2020,,Duquesne Heights
371110,Suicides,Community Trends,2021,,Duquesne Heights
371111,Suicides,Community Trends,2022,,Duquesne Heights
371112,Suicides,Community Trends,2023,,Duquesne Heights
371113,Suicides,Community Trends,2018,,East Allegheny
371114,Suicides,Community Trends,2019,,East Allegheny
371115,Suicides,Community Trends,2020,,East Allegheny
371116,Suicides,Community Trends,2021,,East Allegheny
371117,Suicides,Community Trends,2022,,East Allegheny
371118,Suicides,Community Trends,2023,,East Allegheny
371119,Suicides,Community Trends,2020,,East Carnegie
371120,Suicides,Community Trends,2021,,East Carnegie
371121,Suicides,Community Trends,2022,,East Carnegie
371122,Suicides,Community Trends,2023,,East Carnegie
371123,Suicides,Community Trends,2018,,East Hills
371124,Suicides,Community Trends,2019,,East Hills
371125,Suicides,Community Trends,2020,,East Hills
371126,Suicides,Community Trends,2021,,East Hills
371127,Suicides,Community Trends,2022,,East Hills
371128,Suicides,Community Trends,2023,,East Hills
371129,Suicides,Community Trends,2018,,East Liberty
371130,Suicides,Community Trends,2019,,East Liberty
371131,Suicides,Community Trends,2020,,East Liberty
371132,Suicides,Community Trends,2021,,East Liberty
371133,Suicides,Community Trends,2022,,East Liberty
371134,Suicides,Community Trends,2023,,East Liberty
371135,Suicides,Community Trends,2018,,Elliott
371136,Suicides,Community Trends,2019,,Elliott
371137,Suicides,Community Trends,2020,,Elliott
371138,Suicides,Community Trends,2021,,Elliott
371139,Suicides,Community Trends,2022,,Elliott
371140,Suicides,Community Trends,2023,,Elliott
371141,Suicides,Community Trends,2020,,Esplen
371142,Suicides,Community Trends,2021,,Esplen
371143,Suicides,Community Trends,2022,,Esplen
371144,Suicides,Community Trends,2023,,Esplen
371145,Suicides,Community Trends,2018,,Fairywood
371146,Suicides,Community Trends,2019,,Fairywood
371147,Suicides,Community Trends,2020,,Fairywood
371148,Suicides,Community Trends,2021,,Fairywood
371149,Suicides,Community Trends,2022,,Fairywood
371150,Suicides,Community Trends,2023,,Fairywood
371151,Suicides,Community Trends,2018,,Fineview
371152,Suicides,Community Trends,2019,,Fineview
371153,Suicides,Community Trends,2020,,Fineview
371154,Suicides,Community Trends,2021,,Fineview
371155,Suicides,Community Trends,2022,,Fineview
371156,Suicides,Community Trends,2023,,Fineview
371157,Suicides,Community Trends,2018,,Friendship
371158,Suicides,Community Trends,2019,,Friendship
371159,Suicides,Community Trends,2020,,Friendship
371160,Suicides,Community Trends,2021,,Friendship
371161,Suicides,Community Trends,2022,,Friendship
371162,Suicides,Community Trends,2023,,Friendship
371163,Suicides,Community Trends,2018,,Garfield
371164,Suicides,Community Trends,2019,,Garfield
371165,Suicides,Community Trends,2020,,Garfield
371166,Suicides,Community Trends,2021,,Garfield
371167,Suicides,Community Trends,2022,,Garfield
371168,Suicides,Community Trends,2023,,Garfield
371169,Suicides,Community Trends,2020,,Glen Hazel
371170,Suicides,Community Trends,2021,,Glen Hazel
371171,Suicides,Community Trends,2022,,Glen Hazel
371172,Suicides,Community Trends,2023,,Glen Hazel
371173,Suicides,Community Trends,2018,,Golden Triangle
371174,Suicides,Community Trends,2019,,Golden Triangle
371175,Suicides,Community Trends,2020,,Golden Triangle
371176,Suicides,Community Trends,2021,,Golden Triangle
371177,Suicides,Community Trends,2022,,Golden Triangle
371178,Suicides,Community Trends,2023,,Golden Triangle
371179,Suicides,Community Trends,2018,,Greenfield
371180,Suicides,Community Trends,2019,,Greenfield
371181,Suicides,Community Trends,2020,,Greenfield
371182,Suicides,Community Trends,2021,,Greenfield
371183,Suicides,Community Trends,2022,,Greenfield
371184,Suicides,Community Trends,2023,,Greenfield
371185,Suicides,Community Trends,2018,,Hays
371186,Suicides,Community Trends,2019,,Hays
371187,Suicides,Community Trends,2020,,Hays
371188,Suicides,Community Trends,2021,,Hays
371189,Suicides,Community Trends,2022,,Hays
371190,Suicides,Community Trends,2023,,Hays
371191,Suicides,Community Trends,2018,,Hazelwood
371192,Suicides,Community Trends,2019,,Hazelwood
371193,Suicides,Community Trends,2020,,Hazelwood
371194,Suicides,Community Trends,2021,,Hazelwood
371195,Suicides,Community Trends,2022,,Hazelwood
371196,Suicides,Community Trends,2023,,Hazelwood
371197,Suicides,Community Trends,2018,,Highland Park
371198,Suicides,Community Trends,2019,,Highland Park
371199,Suicides,Community Trends,2020,,Highland Park
371200,Suicides,Community Trends,2021,,Highland Park
371201,Suicides,Community Trends,2022,,Highland Park
371202,Suicides,Community Trends,2023,,Highland Park
371203,Suicides,Community Trends,2018,,Homewood North
371204,Suicides,Community Trends,2019,,Homewood North
371205,Suicides,Community Trends,2020,,Homewood North
371206,Suicides,Community Trends,2021,,Homewood North
371207,Suicides,Community Trends,2022,,Homewood North
371208,Suicides,Community Trends,2023,,Homewood North
371209,Suicides,Community Trends,2018,,Homewood South
371210,Suicides,Community Trends,2019,,Homewood South
371211,Suicides,Community Trends,2020,,Homewood South
371212,Suicides,Community Trends,2021,,Homewood South
371213,Suicides,Community Trends,2022,,Homewood South
371214,Suicides,Community Trends,2023,,Homewood South
371215,Suicides,Community Trends,2018,,Homewood West
371216,Suicides,Community Trends,2019,,Homewood West
371217,Suicides,Community Trends,2020,,Homewood West
371218,Suicides,Community Trends,2021,,Homewood West
371219,Suicides,Community Trends,2022,,Homewood West
371220,Suicides,Community Trends,2023,,Homewood West
371221,Suicides,Community Trends,2018,,Knoxville
371222,Suicides,Community Trends,2019,,Knoxville
371223,Suicides,Community Trends,2020,,Knoxville
371224,Suicides,Community Trends,2021,,Knoxville
371225,Suicides,Community Trends,2022,,Knoxville
371226,Suicides,Community Trends,2023,,Knoxville
371227,Suicides,Community Trends,2018,,Larimer
371228,Suicides,Community Trends,2019,,Larimer
371229,Suicides,Community Trends,2020,,Larimer
371230,Suicides,Community Trends,2021,,Larimer
371231,Suicides,Community Trends,2022,,Larimer
371232,Suicides,Community Trends,2023,,Larimer
371233,Suicides,Community Trends,2018,,Lincoln Place
371234,Suicides,Community Trends,2019,,Lincoln Place
371235,Suicides,Community Trends,2020,,Lincoln Place
371236,Suicides,Community Trends,2021,,Lincoln Place
371237,Suicides,Community Trends,2022,,Lincoln Place
371238,Suicides,Community Trends,2023,,Lincoln Place
371239,Suicides,Community Trends,2018,,Lincoln-Lemington-Belmar
371240,Suicides,Community Trends,2019,,Lincoln-Lemington-Belmar
371241,Suicides,Community Trends,2020,,Lincoln-Lemington-Belmar
371242,Suicides,Community Trends,2021,,Lincoln-Lemington-Belmar
371243,Suicides,Community Trends,2022,,Lincoln-Lemington-Belmar
371244,Suicides,Community Trends,2023,,Lincoln-Lemington-Belmar
371245,Suicides,Community Trends,2018,,Lower Lawrenceville
371246,Suicides,Community Trends,2019,,Lower Lawrenceville
371247,Suicides,Community Trends,2020,,Lower Lawrenceville
371248,Suicides,Community Trends,2021,,Lower Lawrenceville
371249,Suicides,Community Trends,2022,,Lower Lawrenceville
371250,Suicides,Community Trends,2023,,Lower Lawrenceville
371251,Suicides,Community Trends,2018,,Manchester
371252,Suicides,Community Trends,2019,,Manchester
371253,Suicides,Community Trends,2020,,Manchester
371254,Suicides,Community Trends,2021,,Manchester
371255,Suicides,Community Trends,2022,,Manchester
371256,Suicides,Community Trends,2023,,Manchester
371257,Suicides,Community Trends,2018,,Marshall-Shadeland
371258,Suicides,Community Trends,2019,,Marshall-Shadeland
371259,Suicides,Community Trends,2020,,Marshall-Shadeland
371260,Suicides,Community Trends,2021,,Marshall-Shadeland
371261,Suicides,Community Trends,2022,,Marshall-Shadeland
371262,Suicides,Community Trends,2023,,Marshall-Shadeland
371263,Suicides,Community Trends,2018,,Middle Hill
371264,Suicides,Community Trends,2019,,Middle Hill
371265,Suicides,Community Trends,2020,,Middle Hill
371266,Suicides,Community Trends,2021,,Middle Hill
371267,Suicides,Community Trends,2022,,Middle Hill
371268,Suicides,Community Trends,2023,,Middle Hill
371269,Suicides,Community Trends,2018,,Morningside
371270,Suicides,Community Trends,2019,,Morningside
371271,Suicides,Community Trends,2020,,Morningside
371272,Suicides,Community Trends,2021,,Morningside
371273,Suicides,Community Trends,2022,,Morningside
371274,Suicides,Community Trends,2023,,Morningside
371275,Suicides,Community Trends,2020,,Mount Oliver
371276,Suicides,Community Trends,2021,,Mount Oliver
371277,Suicides,Community Trends,2022,,Mount Oliver
371278,Suicides,Community Trends,2023,,Mount Oliver
371279,Suicides,Community Trends,2018,,Mount Washington
371280,Suicides,Community Trends,2019,,Mount Washington
371281,Suicides,Community Trends,2020,,Mount Washington
371282,Suicides,Community Trends,2021,,Mount Washington
371283,Suicides,Community Trends,2022,,Mount Washington
371284,Suicides,Community Trends,2023,,Mount Washington
371285,Suicides,Community Trends,2018,,New Homestead
371286,Suicides,Community Trends,2019,,New Homestead
371287,Suicides,Community Trends,2020,,New Homestead
371288,Suicides,Community Trends,2021,,New Homestead
371289,Suicides,Community Trends,2022,,New Homestead
371290,Suicides,Community Trends,2023,,New Homestead
371291,Suicides,Community Trends,2019,,North Oakland
371292,Suicides,Community Trends,2020,,North Oakland
371293,Suicides,Community Trends,2021,,North Oakland
371294,Suicides,Community Trends,2022,,North Oakland
371295,Suicides,Community Trends,2023,,North Oakland
371296,Suicides,Community Trends,2018,,Northview Heights
371297,Suicides,Community Trends,2019,,Northview Heights
371298,Suicides,Community Trends,2020,,Northview Heights
371299,Suicides,Community Trends,2021,,Northview Heights
371300,Suicides,Community Trends,2022,,Northview Heights
371301,Suicides,Community Trends,2023,,Northview Heights
371302,Suicides,Community Trends,2018,,Oakwood
371303,Suicides,Community Trends,2019,,Oakwood
371304,Suicides,Community Trends,2020,,Oakwood
371305,Suicides,Community Trends,2021,,Oakwood
